StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q124,Q124_7_TEXT,Year,Transfer,Gender,Gender_5_TEXT,International,Housing,Housing_8_TEXT,Used Methods ,Accessibility,Walk to Bus Time ,Commute Time ,Days on Campus ,Bus Pass Impact,Class Pass Fee Know ,Support Class Pass ,Clipper Card Value ,free_fall_freq,free_fall_conf,normal_fall_freq,normal_fall_conf,half_fall_freq,half_fall_conf,extra_fall_freq,extra_fall_conf,double_fall_freq,double_fall_conf,free_spring_freq,free_spring_conf,normal_spring_freq,normal_spring_conf,half_spring_freq,half_spring_conf,extra_spring_freq,extra_spring_conf,double_spring_freq,double_spring_conf,Q118,free_sum_freq,free_sum_conf,normal_sum_freq,normal_sum_conf,half_sum_freq,half_sum_conf,extra_sum_freq,extra_sum_conf,double_sum_freq,double_sum_conf,Q132,Q136,Q122,Q130,Q130_6_TEXT,Q153,Q153_4_TEXT,Q154,Q154_2_TEXT,Q109,Q110,Q156,Q156_6_TEXT,Q112,Q112_4_TEXT,Q113,Q113_2_TEXT,avg_demand_free,n_observations_free,avg_demand_half,n_observations_half,avg_demand_normal,n_observations_normal,avg_demand_extra,n_observations_extra,avg_demand_double,n_observations_double
10/30/2024 12:11,10/30/2024 12:14,IP Address,172.59.130.25,100,193,TRUE,10/30/2024 12:14,R_5d5QEa60RVceeEV,,,,,37.7585,-122.1856,qr,EN,Tabling,,Junior (3rd year),Yes,Female,,No,Campus-operated apartments / suites,,Walking,I lived within a 3 minute walk of a stop,5,0 - 5,5,No,Yes,No,0 - 15,0,4,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,Bart,,"Commuting to school/work,Travel",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2
10/30/2024 12:11,10/30/2024 12:14,IP Address,136.152.214.20,100,212,TRUE,10/30/2024 12:14,R_7zFPAgAWSdhrD3z,,,,,37.8736,-122.257,qr,EN,Tabling,,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 5 minute walk of a stop,6,15 - 20,5,Yes,Yes,Yes,0 - 15,3,3,3,3,3,3,0,3,0,5,4,3,3,3,3,3,0,3,0,3,Yes,3.0,3,3.0,3,3.0,3,0.0,3,0.0,3,Yes,2,No,,,,,,,50 - 100,5,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,3.3333333333333335,3,3.0,3,3.0,3,0.0,3,0.0,3
10/30/2024 12:11,10/30/2024 12:14,IP Address,172.59.128.226,100,195,TRUE,10/30/2024 12:14,R_53x0k7Dfivr1A2S,,,,,37.7585,-122.1856,qr,EN,Tabling,,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,BART",I lived within a 5 minute walk of a stop,5,15 - 20,4,Yes,No,No,0 - 15,7,5,0,5,0,5,0,5,0,5,8,5,0,5,0,5,0,5,0,5,Yes,10.0,5,0.0,5,0.0,5,0.0,5,0.0,5,Yes,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,8.333333333333334,3,0.0,3,0.0,3,0.0,3,0.0,3
10/30/2024 12:10,10/30/2024 12:16,IP Address,172.59.128.68,100,337,TRUE,10/30/2024 12:16,R_6MrgwYsXHkyOvNT,,,,,37.7585,-122.1856,anonymous,EN,Tabling,,Junior (3rd year),No,Female,,Yes,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Car,Walking,Campus Shuttle,BART",I lived within a 3 minute walk of a stop,5,15-Oct,1,Yes,No,No,15 - 30 ,1,5,1,5,1,5,1,5,0,5,1,5,1,5,2,5,1,5,1,5,Yes,7.0,5,7.0,5,7.0,5,7.0,5,7.0,5,No,2,Yes,Bart,,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland),Other (please specify):",SFO Airport,0 - 50,5,,,,,,,3.0,3,3.3333333333333335,3,3.0,3,3.0,3,2.6666666666666665,3
10/30/2024 13:51,10/30/2024 13:56,IP Address,172.58.39.109,100,288,TRUE,10/30/2024 13:56,R_1UTlrt8pycHPK5b,,,,,38.581,-121.4939,qr,EN,Tabling,,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,12,15 - 20,5,Yes,No,No,0 - 15,14,4,4,3,6,3,2,2,2,2,13,2,3,2,4,3,1,1,1,1,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,2,Bart,,Commuting to school/work,,San Francisco,,13.5,2,5.0,2,3.5,2,1.5,2,1.5,2
10/30/2024 13:52,10/30/2024 13:56,IP Address,136.152.214.89,100,235,TRUE,10/30/2024 13:56,R_7rubiKMnJdXzek8,,,,,37.8736,-122.257,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,10,10-May,5,Yes,Yes,Yes,30 - 45 ,2,4,1,5,1,5,0,5,0,5,2,4,1,4,1,5,0,5,0,5,Yes,3.0,5,1.0,5,1.0,5,0.0,5,0.0,5,Yes,2,No,,,,,,,0 - 50,4,"Bart,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,2.3333333333333335,3,1.0,3,1.0,3,0.0,3,0.0,3
10/30/2024 14:03,10/30/2024 14:06,IP Address,107.127.18.58,100,212,TRUE,10/30/2024 14:06,R_3PhUes8hmOkV7JX,,,,,36.7986,-119.7617,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,5,15-Oct,6,Yes,No,Yes,0 - 15,14,4,0,5,4,5,0,5,0,5,0,5,0,5,5,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,7.0,2,4.5,2,0.0,2,0.0,2,0.0,2
10/30/2024 13:59,10/30/2024 14:08,IP Address,174.195.85.88,100,543,TRUE,10/30/2024 14:08,R_64CX5MDajTTwdTb,,,,,37.7906,-122.2412,qr,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),Yes,Male,,No,"Other, Please Specify:",Live with my mother ,AC Transit Bus,I lived within a 3 minute walk of a stop,5,30 +,1,Yes,Yes,Yes,60 - 75 ,4,3,4,5,8,5,0,5,0,5,4,2,2,5,6,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,Other, Please Specify",Ac transit ,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"East Bay (e.g. Berkeley, Oakland)",,4.0,2,7.0,2,3.0,2,0.0,2,0.0,2
10/30/2024 14:04,10/30/2024 14:09,IP Address,108.147.93.35,100,292,TRUE,10/30/2024 14:09,R_5OcSH5RGviOH3iV,,,,,37.2941,-121.8996,qr,EN,Tabling,,Junior (3rd year),Yes,Male,,No,Other residence outside of Berkeley (e.g. house/apartment),,"Bike,AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,2,15-Oct,7,Yes,No,Yes,30 - 45 ,4,5,0,5,5,5,0,5,0,5,5,5,0,5,5,5,0,5,0,5,Yes,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,Yes,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,3.0,3,3.3333333333333335,3,0.0,3,0.0,3,0.0,3
10/30/2024 14:06,10/30/2024 14:10,IP Address,136.152.214.94,100,254,TRUE,10/30/2024 14:10,R_1dVCfxvRO3DlM9X,,,,,37.8736,-122.257,qr,EN,Tabling,,Junior (3rd year),Yes,Male,,No,Sorority or fraternity,,"AC Transit Bus,Walking,Campus Shuttle,BART",I lived within a 5 minute walk of a stop,5,0 - 5,5,Yes,Yes,Yes,60 - 75 ,5,3,30,4,15,3,24,3,24,4,9,4,19,4,30,4,20,4,15,4,Yes,13.0,4,7.0,3,7.0,4,26.0,4,15.0,4,Yes,2,No,,,,,,,0 - 50,4,"Bart,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,9.0,3,17.333333333333332,3,18.666666666666668,3,23.333333333333332,3,18.0,3
10/30/2024 14:09,10/30/2024 14:13,IP Address,107.127.14.2,100,236,TRUE,10/30/2024 14:13,R_1Ky94g7jAuNKTjr,,,,,37.4025,-121.866,qr,EN,Tabling,,Junior (3rd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,9,15-Oct,3,Yes,Yes,No,15 - 30 ,12,5,3,2,6,5,0,5,0,4,8,3,4,5,5,3,0,3,0,5,Yes,6.0,2,5.0,3,4.0,3,0.0,1,0.0,1,No,2,No,,,,,,,50 - 100,5,"Bart,CalTrain",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito)",,8.666666666666666,3,5.0,3,4.0,3,0.0,3,0.0,3
10/30/2024 14:09,10/30/2024 14:13,IP Address,107.127.14.115,100,220,TRUE,10/30/2024 14:13,R_3SnW7Kq4j5cbjfr,,,,,37.4025,-121.866,qr,EN,Tabling,,Junior (3rd year),No,Male,,No,Other residence outside of Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,6,15-Oct,5,Yes,No,No,0 - 15,10,3,0,5,0,5,0,5,0,5,8,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,Bart,,Commuting to school/work,,San Francisco,,9.0,2,0.0,2,0.0,2,0.0,2,0.0,2
10/30/2024 14:21,10/30/2024 14:24,IP Address,172.59.129.228,100,166,TRUE,10/30/2024 14:24,R_1C2DoS9mkaKcsF1,,,,,37.7585,-122.1856,qr,EN,"Tabling,From a friend",,Sophomore (2nd year),No,Female,,Yes,University Village (campus-operated family housing),,Scooter,I lived within a 5 minute walk of a stop,2,10-May,1,Yes,Yes,Yes,30 - 45 ,4,5,5,5,3,5,2,5,1,5,4,5,4,5,2,5,1,5,3,5,No,,,,,,,,,,,Yes,2,Yes,Bart,,Commuting to school/work,,San Francisco,,0 - 50,5,,,,,,,4.0,2,2.5,2,4.5,2,1.5,2,2.0,2
10/30/2024 14:22,10/30/2024 14:24,IP Address,136.152.214.39,100,165,TRUE,10/30/2024 14:24,R_6hGLbWAN38cMvrb,,,,,37.8736,-122.257,anonymous,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,3,15 - 20,7,Yes,No,Yes,15 - 30 ,8,5,9,5,5,5,5,5,9,5,6,5,9,5,8,5,10,5,6,5,Yes,7.0,5,5.0,5,12.0,5,23.0,5,4.0,5,No,2,No,,,,,,,0 - 50,5,San Fransisco Bay Ferry,,Commuting to school/work,,San Francisco,,7.0,3,8.333333333333334,3,7.666666666666667,3,12.666666666666666,3,6.333333333333333,3
10/30/2024 14:21,10/30/2024 14:26,IP Address,174.194.137.57,100,325,TRUE,10/30/2024 14:26,R_37qw5YdlW0pgN70,,,,,34.0544,-118.244,qr,EN,Tabling,,Junior (3rd year),No,Female,,No,Campus-operated apartments / suites,,Walking,I lived within a 3 minute walk of a stop,2,10-May,0,Yes,No,No,15 - 30 ,2,4,0,5,1,3,0,5,0,5,3,5,0,5,1,3,0,5,0,5,No,,,,,,,,,,,No,2,Yes,"Other, Please Specify",,"Travel,Accessing public services (e.g. airport)",,"East Bay (e.g. Berkeley, Oakland)",,0 - 50,5,,,,,,,2.5,2,1.0,2,0.0,2,0.0,2,0.0,2
10/30/2024 14:36,10/30/2024 14:48,IP Address,136.152.214.138,100,702,TRUE,10/30/2024 14:48,R_723lQHUuNeStTZK,,,,,37.8736,-122.257,qr,EN,"Tabling,From a friend",,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking",I lived within a 5 minute walk of a stop,5,15-Oct,5,Yes,No,Yes,15 - 30 ,3,4,0,5,1,4,0,5,0,5,6,3,3,3,3,5,1,3,0,5,No,,,,,,,,,,,No,2,No,,,,,,,100 - 150,4,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,4.5,2,2.0,2,1.5,2,0.5,2,0.0,2
10/30/2024 14:56,10/30/2024 15:04,IP Address,174.249.148.134,100,444,TRUE,10/30/2024 15:04,R_5FhkJDlylxoVlTj,,,,,37.7585,-122.1856,qr,EN,Tabling,,Sophomore (2nd year),No,Male,,No,Other residence outside of Berkeley (e.g. house/apartment),,Scooter,I lived within a 5 minute walk of a stop,2,0 - 5,1,No,No,No,15 - 30 ,1,3,0,4,2,3,1,4,0,5,3,4,1,4,1,3,0,4,0,3,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,2,"Bart,CalTrain",,Commuting to school/work,,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,2.0,2,1.5,2,0.5,2,0.5,2,0.0,2
10/30/2024 15:12,10/30/2024 15:16,IP Address,174.194.136.52,100,267,TRUE,10/30/2024 15:16,R_3VsEgywgFb1R0xU,,,,,34.0544,-118.244,qr,EN,Tabling,,Junior (3rd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"Scooter,AC Transit Bus,Car,Walking,BART",I lived within a 3 minute walk of a stop,10,15 - 20,5,Yes,Yes,Yes,45 - 60 ,7,3,3,4,7,4,2,5,0,5,7,3,7,4,7,5,4,4,2,5,No,,,,,,,,,,,No,2,No,,,,,,,150 - 200,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,7.0,2,7.0,2,5.0,2,3.0,2,1.0,2
10/30/2024 15:12,10/30/2024 15:17,IP Address,174.195.80.240,100,277,TRUE,10/30/2024 15:17,R_7k0Hoolq38Ul6gU,,,,,37.8107,-122.2479,qr,EN,Tabling,,Senior (4+ year),No,Female,,Yes,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 10 minute walk of a stop,15,30 +,5,Yes,No,Yes,30 - 45 ,1,5,15,3,30,4,6,3,6,3,20,3,6,3,10,3,6,3,5,3,Yes,25.0,3,5.0,3,9.0,3,6.0,3,6.0,4,No,2,Yes,Bart,,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,San Francisco,,100 - 150,5,,,,,,,15.333333333333334,3,16.333333333333332,3,8.666666666666666,3,6.0,3,5.666666666666667,3
10/30/2024 15:36,10/30/2024 15:40,IP Address,172.59.129.227,100,296,TRUE,10/30/2024 15:40,R_1K8fneH9yZeGvOU,,,,,37.7585,-122.1856,qr,EN,Tabling,,Senior (4+ year),Yes,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,BART",I lived within a 15+ minute walk of a stop,8,15 - 20,5,Yes,No,No,75 - 100 ,8,5,1,5,3,5,0,5,0,5,7,5,2,3,2,4,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,100 - 150,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,7.5,2,2.5,2,1.5,2,0.0,2,0.0,2
10/30/2024 15:39,10/30/2024 15:43,IP Address,207.163.34.149,100,221,TRUE,10/30/2024 15:43,R_6KrM1iS8dgMjAZt,,,,,37.8682,-122.2865,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Senior (4+ year),Yes,Female,,No,Other residence outside of Berkeley (e.g. house/apartment),,"AC Transit Bus,Car",I lived within a 5 minute walk of a stop,10,20 - 30,3,No,Yes,Yes,15 - 30 ,0,5,0,5,0,5,0,5,0,5,1,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain",,"Commuting to school/work,Accessing public services (e.g. airport)",,"South Bay & Peninsula (e.g. San Jose, Palo Alto)",,0.5,2,0.0,2,0.0,2,0.0,2,0.0,2
10/30/2024 15:58,10/30/2024 16:13,IP Address,146.70.174.142,100,900,TRUE,10/30/2024 16:13,R_7D24w2TPHtlfDSI,,,,,34.0726,-118.261,qr,EN,Tabling,,Sophomore (2nd year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,BART",I lived within a 5 minute walk of a stop,5,15-Oct,6,Yes,No,No,45 - 60 ,2,3,2,2,3,2,0,2,0,1,2,3,2,1,3,2,1,1,0,4,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,"Bart,San Fransisco Bay Ferry",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,2.0,2,3.0,2,2.0,2,0.5,2,0.0,2
10/30/2024 16:10,10/30/2024 16:15,IP Address,24.130.81.182,100,336,TRUE,10/30/2024 16:15,R_7qr0ywkGkI7IlK2,,,,,37.8611,-122.2564,anonymous,EN,From a friend,,Senior (4+ year),Yes,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"Car,Walking",I lived within a 3 minute walk of a stop,3,0 - 5,5,No,No,No,0 - 15,0,5,0,5,1,4,0,5,0,5,0,5,0,5,1,5,0,5,0,5,Yes,0.0,5,0.0,5,2.0,4,0.0,5,0.0,5,No,2,No,,,,,,,0 - 50,5,"Bart,San Fransisco Bay Ferry",,Travel,,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,0.0,3,1.3333333333333333,3,0.0,3,0.0,3,0.0,3
10/30/2024 16:39,10/30/2024 16:44,IP Address,166.216.158.123,100,289,TRUE,10/30/2024 16:44,R_3zGtsAeaBk35K2v,,,,,37.7797,-122.4159,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,4,15-Oct,7,Yes,Yes,Yes,15 - 30 ,1,2,2,3,2,2,1,2,0,4,1,4,1,3,1,4,1,4,0,4,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,1.0,2,1.5,2,1.5,2,1.0,2,0.0,2
10/30/2024 16:37,10/30/2024 17:18,IP Address,136.152.209.51,100,2467,TRUE,10/30/2024 17:18,R_3F9bdJxQ3HrQUIi,,,,,37.8657,-122.2571,qr,EN,Other (please specify):,Anishka Bannerjee,Sophomore (2nd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 5 minute walk of a stop,5,10-May,4,Yes,No,Yes,15 - 30 ,5,3,6,2,5,2,4,2,3,4,5,3,7,3,9,3,2,1,3,3,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,2,"Bart,CalTrain",,Travel,,San Francisco,,5.0,2,7.0,2,6.5,2,3.0,2,3.0,2
10/30/2024 17:33,10/30/2024 17:38,IP Address,172.56.208.223,100,325,TRUE,10/30/2024 17:38,R_1dLLr2Xa5qrS6NR,,,,,36.122,-115.086,qr,EN,Tabling,,Sophomore (2nd year),No,Female,,Yes,Other residence outside of Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle,BART",I lived within a 3 minute walk of a stop,5,0 - 5,6,Yes,No,Yes,45 - 60 ,30,2,10,2,15,2,10,2,0,5,30,4,7,3,6,4,8,3,1,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,30.0,2,10.5,2,8.5,2,9.0,2,0.5,2
10/30/2024 17:48,10/30/2024 17:55,IP Address,172.59.128.13,100,416,TRUE,10/30/2024 17:55,R_3n3qn9DlbmPPBol,,,,,37.7585,-122.1856,qr,EN,Tabling,,Junior (3rd year),Yes,Male,,Yes,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,20,15-Oct,4,Yes,No,Yes,75 - 100 ,3,4,2,4,3,4,1,4,0,5,3,5,0,1,0,1,0,1,1,1,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,3,Bart,,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,San Francisco,,3.0,2,1.5,2,1.0,2,0.5,2,0.5,2
10/30/2024 18:13,10/30/2024 18:16,IP Address,136.152.214.134,100,194,TRUE,10/30/2024 18:16,R_62nXgrOJSo8e9vq,,,,,37.8736,-122.257,qr,EN,Tabling,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"Walking,BART",I lived within a 3 minute walk of a stop,1,10-May,5,Yes,No,Yes,75 - 100 ,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,3,"Bart,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport)",,San Francisco,,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2
10/30/2024 18:13,10/30/2024 18:17,IP Address,136.152.214.30,100,255,TRUE,10/30/2024 18:17,R_7PeyUpSVNTvKxvH,,,,,37.8736,-122.257,qr,EN,Tabling,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 10 minute walk of a stop,5,10-May,0,Yes,No,Yes,45 - 60 ,0,5,7,3,6,3,0,4,0,5,21,4,30,4,30,4,11,4,5,3,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,4,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,10.5,2,18.0,2,18.5,2,5.5,2,2.5,2
10/30/2024 18:24,10/30/2024 18:30,IP Address,104.28.123.88,100,316,TRUE,10/30/2024 18:30,R_3pDp308OrliCNzD,,,,,37.7045,-122.0742,qr,EN,Tabling,,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Bike,I lived within a 3 minute walk of a stop,5,15 - 20,6,Yes,Yes,Yes,45 - 60 ,6,3,2,3,2,3,1,3,0,3,5,1,4,1,4,1,3,1,0,1,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,2,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,5.5,2,3.0,2,3.0,2,2.0,2,0.0,2
10/30/2024 16:15,10/30/2024 21:33,IP Address,73.162.106.167,100,19086,TRUE,10/30/2024 21:33,R_3nOzPbS3jodoq5Z,,,,,37.976,-122.3359,anonymous,EN,From a friend,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,5,0 - 5,5,Yes,No,Yes,45 - 60 ,3,4,1,5,1,5,1,5,1,5,3,5,2,5,2,5,1,5,1,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,3,"Bart,San Fransisco Bay Ferry,Muni",,Travel,,San Francisco,,3.0,2,1.5,2,1.5,2,1.0,2,1.0,2
10/31/2024 14:02,10/31/2024 14:06,IP Address,136.152.214.23,100,289,TRUE,10/31/2024 14:06,R_31XWAN1gdyO8vCn,,,,,37.8736,-122.257,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),No,Male,,Yes,Other residence outside of Berkeley (e.g. house/apartment),,"Scooter,Walking",I lived within a 10 minute walk of a stop,4,15 - 20,5,Yes,Yes,No,0 - 15,1,4,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,Yes,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,Yes,2,No,,,,,,,0 - 50,5,"Bart,San Fransisco Bay Ferry",,"Travel,Accessing public services (e.g. airport)",,San Francisco,,0.3333333333333333,3,0.0,3,0.0,3,0.0,3,0.0,3
10/24/2024 18:22,10/24/2024 18:31,IP Address,136.25.14.191,94,505,FALSE,10/31/2024 18:31,R_7fjKkWDS4ecyB0a,,,,,,,anonymous,EN,From a friend,,Sophomore (2nd year),No,Female,,No,Campus-operated apartments / suites,,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,11,10-May,5,Yes,No,Yes,45 - 60 ,4,4,3,4,6,5,1,2,2,4,3,4,4,4,10,4,2,2,0,4,No,,,,,,,,,,,No,2,No,,,,,,,,,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,,,,,3.5,2,8.0,2,3.5,2,1.5,2,1.0,2
10/31/2024 22:21,10/31/2024 22:26,IP Address,174.227.183.135,100,286,TRUE,10/31/2024 22:26,R_76bs7rcGxWMa4kM,,,,,37.7506,-122.4121,anonymous,EN,From a friend,,Junior (3rd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,5,15 - 20,4,No,No,Yes,75 - 100 ,15,3,5,4,27,4,13,4,4,3,6,5,10,2,5,2,7,3,12,2,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,4,Bart,,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,10.5,2,16.0,2,7.5,2,10.0,2,8.0,2
